연도,광역,시군구,시설명,사업자등록번호,시설군
2020,부산,사상구,한별어린이집,606-80-16132,어린이집
2020,부산,사상구,한빛어린이집,606-80-05523,어린이집
2020,부산,사상구,홈플러스(실내주차장),220-81-60348,대규모점포
2020,부산,사상구,홈플러스(실내주차장),220-81-60348,실내주차장
2020,부산,사상구,홈플러스(주)서부산점,220-81-60348,대규모점포
2020,부산,사하구,(주)서원유통탑마트신평점,722-85-00354,대규모점포
2020,부산,사하구,119 PC방,502-18-46453,PC영업시설
2020,부산,사하구,3 POP PC,872-07-01024,PC영업시설
2020,부산,사하구,Ares PC cafe,107-23-16253,PC영업시설
2020,부산,사하구,J FACTORY CAFE,205-30-73240,PC영업시설
2020,부산,사하구,가락타운상가시장,603-82-66336,대규모점포
2020,부산,사하구,감정초등학교공영주차장,126-70-01570,실내주차장
2020,부산,사하구,감천꿈나무어린이집,603-80-08915,어린이집
2020,부산,사하구,감천문화요양병원,603-82-11490,의료기관
2020,부산,사하구,감천파랑새어린이집,603-80-05621,어린이집
2020,부산,사하구,감천혜강어린이집,603-80-08614,어린이집
2020,부산,사하구,강동병원,603-96-06941,의료기관
2020,부산,사하구,경희병원,603-96-07649,의료기관
2020,부산,사하구,곽요양병원,607-96-96523,의료기관
2020,부산,사하구,괴정병원,603-90-54117,의료기관
2020,부산,사하구,괴정시장종합상가,603-12-49450,대규모점포
2020,부산,사하구,괴정역,605-82-09189,지하역사
2020,부산,사하구,구평예일요양병원,603-91-28799,의료기관
2020,부산,사하구,기쁜소식어린이집,603-80-02906,어린이집
2020,부산,사하구,긱스타PC방 동아대점,370-19-00880,PC영업시설
2020,부산,사하구,낫개역,605-82-09189,지하역사
2020,부산,사하구,내원어린이집,603-82-07206,어린이집
2020,부산,사하구,뉴본산후조리원,321-96-00180,산후조리원
2020,부산,사하구,뉴본여성의원,603-13-36495,의료기관
2020,부산,사하구,뉴코아아울렛괴정점,603-85-17710,대규모점포
2020,부산,사하구,뉴코아아울렛괴정점,603-85-17710,실내주차장
2020,부산,사하구,늘사랑요양병원,603-82-12562,의료기관
2020,부산,사하구,늘푸른노인전문요양센터,603-81-71259,노인요양시설
2020,부산,사하구,다대도서관,603-83-03041,도서관
2020,부산,사하구,다대씨-파크,603-82-09091,대규모점포
2020,부산,사하구,다대씨-파크,603-82-09091,실내주차장
2020,부산,사하구,다대자연병원,603-91-56048,의료기관
2020,부산,사하구,다대자연병원,603-91-56048,장례식장
2020,부산,사하구,다대포어린이집,603-82-09863,어린이집
2020,부산,사하구,다대포항역,605-82-09189,지하역사
2020,부산,사하구,다대포해수욕장역,605-82-09189,지하역사
2020,부산,사하구,다송어린이집,603-82-63964,어린이집
2020,부산,사하구,다정한어린이집,603-82-07244,어린이집
2020,부산,사하구,당리역,605-82-09189,지하역사
2020,부산,사하구,당리하이스트학원,603-91-74857,학원
2020,부산,사하구,대지어린이집,603-82-10185,어린이집
2020,부산,사하구,대티역,605-82-09189,지하역사
2020,부산,사하구,더몽PC 신평점,371-05-01492,PC영업시설
2020,부산,사하구,동매역,605-82-09189,지하역사
2020,부산,사하구,동백어린이집,603-80-10949,어린이집
2020,부산,사하구,동산병원장례식장,536-95-00387,장례식장
2020,부산,사하구,동산요양병원,751-82-00031,의료기관
2020,부산,사하구,동주대학부설어린이집,603-89-00648,어린이집
2020,부산,사하구,라파요양병원,603-91-44348,의료기관
2020,부산,사하구,롯데마트사하점,603-85-12980,대규모점포
2020,부산,사하구,롯데마트사하점,603-85-12980,실내주차장
2020,부산,사하구,맘모스프라자,603-82-66447,대규모점포
2020,부산,사하구,모리아영재어린이집,603-82-08035,어린이집
2020,부산,사하구,미래아이산후조리원,603-12-91962,산후조리원
2020,부산,사하구,미래아이여성병원,603-12-91962,산후조리원
2020,부산,사하구,미래아이여성병원,603-12-91962,의료기관
2020,부산,사하구,부산YWCA부설어린이집,603-82-67261,어린이집
2020,부산,사하구,부산노인전문제4병원,603-82-68348,의료기관
2020,부산,사하구,부산맘아동병원,603-91-47286,의료기관
2020,부산,사하구,부산본병원,603-91-34608,의료기관
2020,부산,사하구,부산정신병원,603-82-02273,의료기관
2020,부산,사하구,부산현대미술관,808-83-00014,미술관
2020,부산,사하구,사하아동병원,156-92-00633,의료기관
2020,부산,사하구,사하역,605-82-09189,지하역사
2020,부산,사하구,산새소리어린이집,766-80-00010,어린이집
2020,부산,사하구,샘물어린이집,603-82-11409,어린이집
2020,부산,사하구,서부산시민장례식장,724-96-00318,장례식장
2020,부산,사하구,선안요양병원,603-96-08032,의료기관
2020,부산,사하구,세정아울렛 부산점,603-81-62823,대규모점포
2020,부산,사하구,승학어린이집,423-80-00428,어린이집
2020,부산,사하구,신괴정요양병원,854-91-00123,의료기관
2020,부산,사하구,신장림역,605-82-09189,지하역사
2020,부산,사하구,신평역,605-82-09189,지하역사
2020,부산,사하구,아이카페 PC,446-03-00468,PC영업시설
2020,부산,사하구,아트몰링 부산점,269-87-00648,영화상영관
2020,부산,사하구,아트몰링 부산점,269-87-00648,실내주차장
2020,부산,사하구,아트몰링 부산점,269-87-00648,대규모점포
2020,부산,사하구,아트센터어린이집,603-80-03297,어린이집
2020,부산,사하구,어쌔신 PC 클럽,218-09-51364,PC영업시설
2020,부산,사하구,에디스여성병원,603-91-30261,의료기관
2020,부산,사하구,연희어린이집,603-80-03074,어린이집
2020,부산,사하구,예닮창의어린이집,753-80-00770,어린이집
2020,부산,사하구,옥스PC방,644-32-00325,PC영업시설
2020,부산,사하구,옥스PC하단역점,458-78-00154,PC영업시설
2020,부산,사하구,우리미소요양병원,603-82-11694,의료기관
2020,부산,사하구,우리원병원,603-82-12427,의료기관
2020,부산,사하구,을숙도해수피아,603-08-55066,목욕장
2020,부산,사하구,의왕재활요양병원,603-82-12072,의료기관
2020,부산,사하구,이삭어린이집,603-80-05655,어린이집
2020,부산,사하구,이화어린이집,603-82-09785,어린이집
2020,부산,사하구,인창노인요양원(인창해피빌),603-82-62456,노인요양시설
2020,부산,사하구,인창실버웰,603-82-09354,노인요양시설
2020,부산,사하구,일성빌딩 실내주차장,606-81-26428,실내주차장
2020,부산,사하구,자연요양병원,606-82-11524,의료기관
2020,부산,사하구,장림어린이집,603-82-11485,어린이집
2020,부산,사하구,장림역,605-82-09189,지하역사
2020,부산,사하구,장림한서병원,603-96-09972,의료기관
2020,부산,사하구,장림현대종합상가,603-09-37901,대규모점포
2020,부산,사하구,제노스PC방,669-46-00151,PC영업시설
2020,부산,사하구,조은어린이집,445-80-01465,어린이집
2020,부산,사하구,조이효요양병원,603-90-66724,의료기관
2020,부산,사하구,종달새어린이집,603-82-12413,어린이집
2020,부산,사하구,㈜에디스산후조리원,603-81-87839,산후조리원
2020,부산,사하구,중앙U병원,603-82-07851,의료기관
2020,부산,사하구,중앙U병원장례식장,252-95-00209,장례식장
2020,부산,사하구,중앙효요양병원,506-99-35199,의료기관
2020,부산,사하구,진성어린이집,603-82-03253,어린이집
2020,부산,사하구,참편한요양병원,603-82-11151,의료기관
2020,부산,사하구,청림요양병원,603-91-52023,의료기관
2020,부산,사하구,청솔어린이집,603-82-63362,어린이집
2020,부산,사하구,초록어린이집,603-80-04224,어린이집
2020,부산,사하구,코지PC,139-08-29790,PC영업시설
2020,부산,사하구,큐병원,603-91-55980,의료기관
2020,부산,사하구,큰사랑요양병원,342-95-00161,의료기관
2020,부산,사하구,키즈아트어린이집,602-80-03839,어린이집
2020,부산,사하구,타임요양병원(의료법인굿타임의료재단),238-82-00178,의료기관
2020,부산,사하구,탑클래스PC방,503-71-00232,PC영업시설
2020,부산,사하구,파크병원,112-96-77445,의료기관
2020,부산,사하구,평화노인요양원,603-82-63848,노인요양시설
2020,부산,사하구,풀잎어린이집,225-80-10114,어린이집
2020,부산,사하구,프라임병원,603-90-26381,의료기관
2020,부산,사하구,하나병원,603-13-35220,의료기관
2020,부산,사하구,하남어린이집,603-80-08007,어린이집
2020,부산,사하구,하단어린이집,603-82-09859,어린이집
2020,부산,사하구,하단역,605-82-09189,지하역사
2020,부산,사하구,하사랑요양병원,576-82-00027,의료기관
2020,부산,사하구,한솔탕,603-07-78742,목욕장
2020,부산,사하구,한우리요양병원,603-82-11675,의료기관
2020,부산,사하구,해뜸어린이집,603-80-09758,어린이집
2020,부산,사하구,해변사우나 실내주차장,661-61-00316,실내주차장
2020,부산,사하구,해피로PC 부산하단본점,416-65-00179,PC영업시설
2020,부산,사하구,햇님어린이집,689-80-00936,어린이집
2020,부산,사하구,허브휴병원,603-91-77679,의료기관
2020,부산,사하구,현대요양병원,603-82-10472,의료기관
2020,부산,사하구,홈플러스테스코㈜장림점,314-81-11803,실내주차장
2020,부산,사하구,홈플러스테스코㈜장림점,314-81-11803,대규모점포
2020,부산,사하구,환희노인요양원,603-82-09918,노인요양시설
2020,부산,서구,(복지)예사랑병원,603-82-12179,의료기관
2020,부산,서구,BH효요양병원,609-91-77639,의료기관
2020,부산,서구,가람어린이집,603-80-04127,어린이집
2020,부산,서구,경동타워쇼핑,121-82-86112,대규모점포
2020,부산,서구,고신대학교복음병원,603-82-01615,의료기관
2020,부산,서구,구덕공영주차장,603-83-01058,실내주차장
2020,부산,서구,대신시장,603-82-00601,대규모점포
2020,부산,서구,동대신동역,605-82-09189,지하역사
2020,부산,서구,동아대학교대신요양병원,567-82-00187,PC영업시설
2020,부산,서구,동아대학교대신요양병원,567-82-00187,의료기관
2020,부산,서구,동아대학교병원,603-82-03952,의료기관
2020,부산,서구,동아대학교병원장례식장,603-82-00654,장례식장
2020,부산,서구,동아대학교석당박물관,603-82-01274,박물관
2020,부산,서구,바른병원,602-90-66449,의료기관
2020,부산,서구,부민교회어린이집,603-82-65282,어린이집
2020,부산,서구,부산대학교병원,603-82-04892,의료기관
2020,부산,서구,삼육부산병원,603-82-00993,의료기관
2020,부산,서구,서대신동역,605-82-09189,지하역사
2020,부산,서구,선하요양병원,603-82-12112,의료기관
2020,부산,서구,세원요양병원,603-91-32347,의료기관
2020,부산,서구,송도사랑요양원,603-82-09596,의료기관
2020,부산,서구,송도사랑요양원,603-82-09596,노인요양시설
2020,부산,서구,송도요양병원,603-82-09596,의료기관
2020,부산,서구,송도해수피아,603-81-66232,목욕장
2020,부산,서구,실버웰요양센터,603-82-11826,노인요양시설
2020,부산,서구,아미초등지하공영주차장,603-83-01058,실내주차장
2020,부산,서구,아이카페 PC방,603-13-73544,PC영업시설
2020,부산,서구,안나노인건강센터,603-82-07977,노인요양시설
2020,부산,서구,알로이시오기념병원,603-82-05945,의료기관
2020,부산,서구,으뜸어린이집,382-80-01150,어린이집
2020,부산,서구,이의용밝은길요양병원,603-91-72830,의료기관
2020,부산,서구,인창서구그린빌노인요양원,603-82-11506,노인요양시설
2020,부산,서구,장덕한방병원,612-99-14558,의료기관
2020,부산,서구,천마어린이집,603-83-02867,어린이집
2020,부산,서구,토성동역,605-82-09189,지하역사
2020,부산,서구,한웅레포츠,603-81-22909,목욕장
2020,부산,수영구,bhs한서병원,617-82-05191,의료기관
2020,부산,수영구,Honey PC,490-54-00278,실내주차장
2020,부산,수영구,Honey PC,490-54-00278,PC영업시설
2020,부산,수영구,OX PC 광안동점,806-28-00867,PC영업시설
2020,부산,수영구,OX(옥스) PC방 망미점,394-23-00466,PC영업시설
2020,부산,수영구,REVEL PC,523-18-00584,PC영업시설
2020,부산,수영구,가나안요양병원,000-00-00000,의료기관
2020,부산,수영구,광안어린이집,617-80-00381,어린이집
2020,부산,수영구,광안역,605-82-09189,지하역사
2020,부산,수영구,광안정다운요양병원,617-82-10807,의료기관
2020,부산,수영구,광안찜질사우나,617-18-36524,목욕장
2020,부산,수영구,광안참사랑요양병원,617-82-10340,의료기관
2020,부산,수영구,광안해수월드,607-06-17852,목욕장
2020,부산,수영구,금련산역,605-82-09189,지하역사
2020,부산,수영구,남천사랑의요양병원,617-82-11903,의료기관
2020,부산,수영구,남천어린이집,617-80-24063,어린이집
2020,부산,수영구,남천역,605-82-09189,지하역사
